bodyId,instance,type
1687874335,LC11,LC11
1566173909,LC11,LC11
1620667669,LC12,LC12
1589972966,LC17(lVLPT4)_R,LC17
1574980522,AVL19g_pct(AVL19)_R,AVL19g_pct
879412016,PDM23m_pct(PDM23)_R,PDM23m_pct
1539788837,LNa(LAL-NO3a)(AVM08)_L,LNa
5812989875,AVL19g_pct(AVL19)_R,AVL19g_pct
1604141359,,
1621357756,LC4,LC4
1590137388,PVM02ob_pct(PVM02)_R,PVM02ob_pct
1635833170,AVM17e_pct(AVM17)_R,AVM17e_pct
5813054649,AVL16p_b_pct(aIP5a)(AVL16)_R,AVL16p_b_pct
5812979148,(AVM20)_L,
1626560949,LPLC4(PVL01)_R,LPLC4
1810645950,LC22(PVL01)_R,LC22
1573042706,PDM14ob_pct(PDM14)_R,PDM14ob_pct
5813054748,PVL12b_pct(PVL12)_R,PVL12b_pct
1499669855,PVL11i_pct(PVL11)_R,PVL11i_pct
1663436232,AVM14b_pct(AVM14)_R,AVM14b_pct
1590979045,LC4,LC4
1725497333,(PVM09)_L,
1622921029,(PVM09)_L,
5813045601,MC66,MC66
1755859880,ADM03i_pct(ADM03)_R,ADM03i_pct
1591471352,PDM26n_pct(PDM26)_R,PDM26n_pct
1375504361,PDL09j_a_pct(PDL09)_R,PDL09j_a_pct
1562404878,LC11(PLBDL4)_R,LC11
1566856415,LC11,LC11
1593012939,LC17,LC17
1747569967,LC11,LC11
1589969344,LC18,LC18
1559284164,LC31,LC31
1566519741,LC11,LC11
1594121850,LC11,LC11
5812993603,LPTC contra2_R,
1499669924,PVL11i_pct(PVL11)_R,PVL11i_pct
1563444935,PVL11e_b_pct(PVL11)_R,PVL11e_b_pct
5813069992,PVL11e_c_pct(PVL11)_R,PVL11e_c_pct
1822978855,AVL02d_pct(AVL02)_R,AVL02d_pct
1594812379,LC11,LC11
5901196898,LPLC4(PVL01)_R,LPLC4
1593815080,LPLC4,LPLC4
1595853024,LPLC4(PVL01)_R,LPLC4
1564123481,LC11,LC11
1576941160,AVM17c_pct(AVM17)_R,AVM17c_pct
1590814970,(PVM10)_L,
1627950600,PVM01ot_pct(PVM01)_R,PVM01ot_pct
1876125752,PVL02i_pct(PVL02)_R,PVL02i_pct
1657258338,LPLC4,LPLC4
1628840763,(LWF3)_R,
1566524544,LPTC contra2,
5813034018,PVM01ot_pct(PVM01)_R,PVM01ot_pct
5812991470,LPLC4(PVL01)_R,LPLC4
1722000794,LC18,LC18
1571884727,AVL18q_pct(AVL18)_R,AVL18q_pct
1657259448,LPLC4,LPLC4
1657266898,LPLC4(PVL01)_R,LPLC4
5813027969,(AVM09)_L,
1623262447,PDM19d_pct(PDM19)_R,PDM19d_pct
5813024852,,
1622471963,AVL22a_pct(AVL22)_R,AVL22a_pct
1471337887,PDL12e_a_pct(PDL12)_R,PDL12e_a_pct
1595866921,LPLC4,LPLC4
1721369735,AVL01og_pct(AVL01)_R,AVL01og_pct
1632361815,AVL09oa_pct(AVL09)_R,AVL09oa_pct
1499669992,PVL11i_pct(PVL11)_R,PVL11i_pct
5812993678,LC12(lVLPT7)_R,LC12
5813116058,(AVM09)_L,
5813079585,PVL12f_pct(pIP8b)(PVL12)_R,PVL12f_pct
5813055328,AVM12b_pct(AVM12)_R,AVM12b_pct
1510855070,AVL18q_pct(AVL18)_R,AVL18q_pct
5812993997,(LWF2)_R,
5812988296,LC11(PLBDL4)_R,LC11
1563436471,LC11,LC11
1564822542,PVL11p_pct(PVL11)_R,PVL11p_pct
5813032600,PVM01z_pct(PVM01)_R,PVM01z_pct
5813033283,PVM01z_pct(PVM01)_R,PVM01z_pct
1605790917,PDM14r_pct(PDM14)_R,PDM14r_pct
1599677766,AVM11e_pct(aDT5a)(AVM11)_R,AVM11e_pct
5901212200,AVL01t_pct(AVL01)_R,AVL01t_pct
1683565784,PVM01og_pct(PVM01)_R,PVM01og_pct
1722173189,AVM11w_pct(AVM11)_R,AVM11w_pct
1598586139,AVL05w_b_pct(AVL05)_R,AVL05w_b_pct
1664110256,PDM14a_b_pct(PDM14)_R,PDM14a_b_pct
5813024933,,
5813054931,AVM08v_pct(AVM08)_R,AVM08v_pct
1572036642,AVM09u_pct(AVM09)_R,AVM09u_pct
5812994205,AVL10f_pct(AVL10)_R,AVL10f_pct
5813050791,AVL09t_pct(AVL09)_R,AVL09t_pct
1604452991,(AVM09)_L,
1602401866,AVM09u_pct(AVM09)_R,AVM09u_pct
1691638475,AVL19e_pct(AVL19)_R,AVL19e_pct
1602237544,AVL19g_pct(AVL19)_R,AVL19g_pct
5813022608,,
2219656107,AVL01of_pct(AVL01)_R,AVL01of_pct
1600204580,AVL05oo_pct(AVL05)_R,AVL05oo_pct
1920590638,LN(AVM05)_R,olfactory LN
1222332850,LPLC1(PVL01)_R,LPLC1
1995939465,AVM08x_pct(AVM08)_R,AVM08x_pct
1603260613,AVL16h_pct(AVL16)_R,AVL16h_pct
1824015402,AVL17c_pct(AVL17)_R,AVL17c_pct
1600239500,AVL19f_pct(AVL19)_R,AVL19f_pct
1602626242,AVL05z_pct(AVL05)_R,AVL05z_pct
1591519043,(PVM10)_L,
5901211214,LC12,LC12
1601227987,PVL07r_pct(PVL07)_R,PVL07r_pct
1632992195,AVL17olf_pct(aIP5b)(AVL17)_R,AVL17olf_pct
1788930829,AVM09d_pct(AVM09)_R,AVM09d_pct
1576371060,AVL21f_b_pct(AVL21)_R,AVL21f_b_pct
1591100031,AVM16h_pct_R,AVM16h_pct
1775638620,PVM04f_pct(PVM04)_R,PVM04f_pct
1573758787,(AVM09)_L,
1728553918,AVL09og_pct(AVL09)_R,AVL09og_pct
1374269852,PVM02of_pct(PVM02)_R,PVM02of_pct
1634805202,AVM16a_pct(AVM16)_R,AVM16a_pct
5813054613,AVL01b_a_pct(AVL01)_R,AVL01b_a_pct
1901008788,(PVF4)_R,
1688663936,PVL16h_pct(PVL16)_R,PVL16h_pct
1622540849,,
1437669466,PVM01a_pct(PVM01)_R,PVM01a_pct
1626573444,LPLC4(PVL01)_R,LPLC4
5812993994,LC17,LC17
1606131544,(PVM09)_L,
1620671365,(LWF2)_R,
1499670019,PVL11i_pct(PVL11)_R,PVL11i_pct
5813065458,AVL05oz_pct(AVL05)_R,AVL05oz_pct
1591636294,(PVM02)_L,
1590129061,PVM04v_pct(PVM04)_R,PVM04v_pct
5813056757,AVL17h_pct(AVL17)_R,AVL17h_pct
1626919110,LPLC4(PVL01)_R,LPLC4
1938009696,PDM23a_pct(PDM23)_R,PDM23a_pct
1938830923,(LWF5)_R,
1845453234,LPLC2(PVL01)_R,LPLC2
1591427698,AVL09k_pct(AVL09)_R,AVL09k_pct
1782006592,LC12(lVLPT7)_R,LC12
5813023910,PVM02oc_pct(PVM02)_R,PVM02oc_pct
1876902545,LC4,LC4
1626232238,LPLC4,LPLC4
1563445048,PVL11e_a_pct(PVL11)_R,PVL11e_a_pct
1601603665,AVL19f_pct(AVL19)_R,AVL19f_pct
1716487667,(LWF7)_R,
1690228471,(LWF6)_R,
1621003660,LC18,LC18
1595431209,(LWF7)_R,
1080886521,ADM06b_b_pct(ADM06)_R,ADM06b_b_pct
1787895282,PVM05v_pct(PVM05)_R,PVM05v_pct
5812990726,LC22(PVL01)_R,LC22
1849895777,AVL10h_pct(AVL10)_R,AVL10h_pct
1633747617,AVL01lu_pct(AVL01)_R,AVL01lu_pct
1597204590,AVL05ox_pct(AVL05)_R,AVL05ox_pct
1719388267,AVM11s_pct(AVM11)_R,AVM11s_pct
1466934104,PVL11e_a_pct(PVL11)_R,PVL11e_a_pct
1596199055,PVL12f_pct(PVL12)_R,PVL12f_pct
1596091814,LC22(PVL01)_R,LC22
1602401932,AVM09t_pct(AVM09)_R,AVM09t_pct
5813053698,PVL07oc_pct(PVL07)_R,PVL07oc_pct
1814781082,LPLC2(PVL01)_R,LPLC2
5813063019,PVM03x_b_pct(PVM03)_R,PVM03x_b_pct
1657940629,LC22(PVL01)_R,LC22
1660681222,AVM11w_pct(AVM11)_R,AVM11w_pct
1691937933,,
5901219475,PVL05y_pct(PVL05)_R,PVL05y_pct
1749313891,AVL09of_pct(AVL09)_R,AVL09of_pct
5901214683,AVL02oa_pct(AVL02)_R,AVL02oa_pct
1630342124,AVL05op_pct(AVL05)_R,AVL05op_pct
1604694135,AVL02d_pct(AVL02)_R,AVL02d_pct
1663767674,PVM03z_pct(PVM03)_R,PVM03z_pct
1604418753,(PVM01)_L,
1699974843,LN(AVM02)_R,olfactory LN
2041621893,LN(AVM02)_R,olfactory LN
1640572741,LN(AVM02)_R,olfactory LN
5813024339,LN(AVM02)_R,olfactory LN
1557885051,VS(LPTC),VS
5812989041,ADM06b_a_pct(ADM06)_R,ADM06b_a_pct
5901227238,,
1688164533,LPLC2(PVL01)_R,LPLC2
1814777260,LPLC2(PVL01)_R,LPLC2
1471337364,PDL12e_b_pct(PDL12)_R,PDL12e_b_pct
1907501440,LC22(PVL01)_R,LC22
1747625772,AVM21m_pct(AVM21)_R,AVM21m_pct
5901203935,,
5812991349,PVM01od_pct(PVM01)_R,PVM01od_pct
1602704738,AVL05u_b_pct(AVL05)_R,AVL05u_b_pct
1436309334,PVM01f_pct(PVM01)_R,PVM01f_pct
5813022707,PVM02oi_pct(PVM02)_R,PVM02oi_pct
1603054520,AVL01lu_pct(AVL01)_R,AVL01lu_pct
5813078199,PVM02od_pct(PVM02)_R,PVM02od_pct
5813023617,AVL05j_pct(AVL05)_R,AVL05j_pct
1660276772,AVL05oo_pct(AVL05)_R,AVL05oo_pct
5813004049,AVL17m_pct(aIP5c)(AVL17)_R,AVL17m_pct
1438912593,LPLC2(PVL01)_R,LPLC2
1436991674,PVM03v_pct(PVM03)_R,PVM03v_pct
1660219098,LPLC1(PVL01)_R,LPLC1
1791353247,AVM17a_pct(AVM17)_R,AVM17a_pct
1850241606,AVL16p_b_pct(aIP5a)(AVL16)_R,AVL16p_b_pct
1623266542,AVM11s_pct(AVM11)_R,AVM11s_pct
1622350949,LPLC1(PVL01)_R,LPLC1
1695533211,(AVM09)_L,
5813039148,AVL01lo_pct(AVL01)_R,AVL01lo_pct
1777918421,(LWF6)_R,
1699582872,(PVM09)_L,
1633747719,AVL01lj_pct(AVL01)_R,AVL01lj_pct
1685224040,,
1605791755,(PVM09)_L?,
1621008677,LC17,LC17
1601228600,AVL19g_pct(AVL19)_R,AVL19g_pct
2031679779,PVL07g_d_pct(PVL07)_R,PVL07g_d_pct
1657258136,LPLC4(PVL01)_R,LPLC4
1479824955,AVL07a_pct(AVL07)_R,AVL07a_pct
1665507756,(AVM09)_L,
5812992437,LC13,LC13
1625080038,LC4,LC4
1656157978,LC18,LC18
2005484604,PVM06n_c_pct(PVM06)_R,PVM06n_c_pct
1622463042,PVM04z_b_pct(PVM04)_R,PVM04z_b_pct
1508274233,ADM03la_pct(ADM03)_R,ADM03la_pct
1657263439,LPLC4,LPLC4
1908171744,PVL02x_pct(PVL02)_R,PVL02x_pct
1729236261,PVM06b_d_pct(PVM06)_R,PVM06b_d_pct
1654831942,LPC2,LPC2
5813054716,LN(AVM05)_R,olfactory LN
1667510705,AVL01os_pct(AVL01)_R,AVL01os_pct
1628062270,(PDM28)_L,
1780374662,(PVM01)_L,
1602376300,,
1508956088,LNa(LAL-NO3a)(AVM08)_R,LNa
1626560096,LPLC4(PVL01)_R,LPLC4
5901195929,PVM04f_pct(PVM04)_R,PVM04f_pct
1623464436,LPC2,LPC2
1622138900,AVL09oi_pct(AVL09)_R,AVL09oi_pct
1809372805,AVL01oa_pct(AVL01)_R,AVL01oa_pct
1718645916,LPLC4,LPLC4
2091742192,AVL01os_pct(AVL01)_R,AVL01os_pct
1628291400,AVL05or_pct(AVL05)_R,AVL05or_pct
1810986443,LC22(PVL01)_R,LC22
1627890175,LPLC1(PVL01)_R,LPLC1
1870769178,AVM08r_pct(AVM08)_R,AVM08r_pct
1621806893,AVL01oa_pct(AVL01)_R,AVL01oa_pct
1701947337,LN(AL),olfactory LN
1704347707,LN(AVM02)_R,olfactory LN
1657263405,LPLC4(PVL01)_R,LPLC4
1597265225,PVM01z_pct(PVM01)_R,PVM01z_pct
1405300548,PVM02oe_pct(PVM02)_R,PVM02oe_pct
1657262624,PVL08v_pct(PVL08)_R,PVL08v_pct
1222876887,PDM14w_pct(PDM14)_R,PDM14w_pct
1468380296,PVM02oc_pct(PVM02)_R,PVM02oc_pct
1632361781,PVM03v_pct(PVM03)_R,PVM03v_pct
1626512826,AVL01b_x_pct(AVL01)_R,AVL01b_x_pct
1654840874,MC62(LWF5)_R,MC62
1719928105,LC17,LC17
1655475659,LC18,LC18
1508274398,ADM03f_pct(ADM03)_R,ADM03f_pct
1633411652,,
1778018067,AVL01lu_pct(AVL01)_R,AVL01lu_pct
1717968338,LPLC4,LPLC4
5813061245,AVL05oe_pct(AVL05)_R,AVL05oe_pct
5813069594,PVL07of_pct(PVL07)_R,PVL07of_pct
1748269043,LPC2,LPC2
1625191546,LPLC4(PVL01)_R,LPLC4
1916766226,PVL07g_a_pct(PVL07)_R,PVL07g_a_pct
1660897972,(LWF3)_R,
1127402256,PDM17ok_pct(PDM17)_R,PDM17ok_pct
1629163100,LC17(lVLPT7)_R,LC17
1696530677,,
5813054847,AVL09of_pct(AVL09)_R,AVL09of_pct
2062404496,AVM12b_pct(AVM12)_R,AVM12b_pct
1788676257,lPNX(AVM03)_R,VP3+ lPN
1437345342,PVM02of_pct(PVM02)_R,PVM02of_pct
5813061202,PDM14h_pct(PDM14)_R,PDM14h_pct
1633441295,,
1849969844,PVM07d_pct(PVM07)_R,PVM07d_pct
2023245060,,
1779710234,PVL10i_pct(PVL10)_R,PVL10i_pct
5813045396,PVM02q_pct(PVM02)_R,PVM02q_pct
2058954777,,
1502364155,PDL12s_pct(PDL12)_R,PDL12s_pct
5813054186,ADM03lb_pct(ADM03)_R,ADM03lb_pct
1875181194,AVM06p_pct(AVM06)_R,AVM06p_pct
1626573183,LPLC4,LPLC4
1664108939,PDM14a_c_pct(PDM14)_R,PDM14a_c_pct
1636822043,PDM14r_pct(PDM14)_R,PDM14r_pct
1629996612,AVL05oz_pct(AVL05)_R,AVL05oz_pct
1694833468,(AVM09)_L,
5813053860,,
1663017965,PDM27d_pct(PDM27)_R,PDM27d_pct
1783051753,LPLC2(PVL01)_R,LPLC2
1811163357,PDM27n_pct(PDM27)_R,PDM27n_pct
2216261919,AVL09n_pct(AVL09)_R,AVL09n_pct
1874615577,AVM11t_pct(AVM11)_R,AVM11t_pct
1819102805,PVM03og_pct(PVM03)_R,PVM03og_pct
1670287030,LN(AVM02)_R,olfactory LN
1762704980,LN(AL),olfactory LN
5813018460,LN/AST?(AL),olfactory LN
5901218894,LN(AVM02)_R,olfactory LN
1671620613,LN(AVM05)_R,olfactory LN
1672635273,LN(AL)?,
1640909284,LN(AVM02)_R,olfactory LN
1640922516,LN(AVM02)_R,olfactory LN
1690893361,(LWF2)_R,
1778311161,AVL01lj_pct(AVL01)_R,AVL01lj_pct
1730327790,LN(AVM02)_R,olfactory LN
1658834715,PVL02x_pct(PVL02)_R,PVL02x_pct
5812992148,AVM09t_pct(AVM09)_R,AVM09t_pct
2211443902,HSN LPTC,HSN
1718067830,AVM11t_pct(AVM11)_R,AVM11t_pct
1632992770,AVL10ox_pct(AVL10)_R,AVL10ox_pct
1659331215,LPLC1,LPLC1
1916727506,AVL02d_pct(AVL02)_R,AVL02d_pct
1220239834,(PVM09)_L,
1632992791,AVL16p_b_pct(aIP5a)(AVL16)_R,AVL16p_b_pct
2279285729,(LWF2)_R,
1622139666,AVM20e_pct(AVM20)_R,AVM20e_pct
1725838071,AVL01oa_pct(AVL01)_R,AVL01oa_pct
5813022547,AVL09t_pct(AVL09)_R,AVL09t_pct
1630683107,AVL05oo_pct(AVL05)_R,AVL05oo_pct
1655799516,PVL02i_pct(PVL02)_R,PVL02i_pct
1654499231,MC62(LWF5)_R,MC62
5813050779,PVM02od_pct(PVM02)_R,PVM02od_pct
1975149801,AVM17d_pct(AVM17)_R,AVM17d_pct
1939244343,LC12,LC12
5813055080,LPLC1(PVL01)_R,LPLC1
1624315536,(PDM19)_L,
1471337439,PDL12e_a_pct(PDL12)_R,PDL12e_a_pct
1634088865,AVL01ot_pct(AVL01)_R,AVL01ot_pct
1686839045,PVL02v_pct(PVL02)_R,PVL02v_pct
1664027954,AVL05z_pct(AVL05)_R,AVL05z_pct
1627117134,LC4,LC4
1783361972,LC17,LC17
1628230708,LPLC1(PVL01)_R,LPLC1
1469390408,PVM01oh_pct(PVM01)_R,PVM01oh_pct
1857485083,LN?(AL)bilateral leaves,
1745333830,PVM15a_pct(PVM15)_R,PVM15a_pct
5812994062,LPLC1(PVL01)_R,LPLC1
1658644171,LPLC1(PVL01)_R,LPLC1
1622144736,AVM20e_pct(AVM20)_R,AVM20e_pct
5813038769,LPLC2(PVL01)_R,LPLC2
5813045288,PVM02od_pct(PVM02)_R,PVM02od_pct
5813054675,AVM08r_pct(AVM08)_R,AVM08r_pct
1841019896,PVL02v_pct(PVL02)_R,PVL02v_pct
1746884233,LC18,LC18
5813024287,PVM02ob_pct(PVM02)_R,PVM02ob_pct
1469947367,LPLC1(PVL01)_R,LPLC1
1632322986,,
5813060163,LC17,LC17
1466688033,PVM02oa_pct(PVM02)_R,PVM02oa_pct
1627277351,ADM03y_a_pct(ADM03)_R,ADM03y_a_pct
1637844473,PVM01h_pct(PVM01)_R,PVM01h_pct
1918173122,LN?(AL),
1702306037,LN(AL),olfactory LN
1651701899,LC18,LC18
1656451502,(PVF4)_R,
1719428077,AVM04g_pct(AVM04)_R,AVM04g_pct
5813031567,LPLC1(PVL01)_R,LPLC1
1628973439,,
1882639614,AVL14x_pct(AVL14)_R,AVL14x_pct
1621004685,LC12,LC12
1065625883,PDM19h_pct(PDM19)_R,PDM19h_pct
5812991619,LPLC4(PVL01)_R,LPLC4
1407873674,LPLC1(PVL01)_R,LPLC1
1783068831,LPLC1(PVL01)_R,LPLC1
2089649128,(LWF5)_R,
1690015835,LPLC1(PVL01)_R,LPLC1
1846874089,PVL05le_pct(PVL05)_R,PVL05le_pct
1378544024,PDL12e_a_pct(PDL12)_R,PDL12e_a_pct
1908356254,(PVM01)_L,
1622360309,LC17,LC17
1654543355,AVL01x_pct(AVL01)_R,AVL01x_pct
1626948732,,
1783051578,LPLC2(PVL01)_R,LPLC2
1636825663,AVL01of_pct(AVL01)_R,AVL01of_pct
2067886800,AVL01oh_pct(AVL01)_R,AVL01oh_pct
1254261625,PDM14p_pct(PDM14)_R,PDM14p_pct
1969230358,LC14(PVL12)_R,LC14
1759929057,PVM06b_d_pct(PVM06)_R,PVM06b_d_pct
1691259738,LPLC2(PVL01)_R,LPLC2
1719928274,LC12,LC12
5812990537,PVM02w_pct(PVM02)_R,PVM02w_pct
1839776786,AVL01oa_pct(AVL01)_R,AVL01oa_pct
1622134757,(AVM20)_L,
1726918361,(PVM09)_L,
1003659491,(PDM19)_L,
1719678048,LPLC4(PVL01)_R,LPLC4
1716603983,PVL02n_pct(PVL02)_R,PVL02n_pct
1752089996,AVL05oq_pct(AVL05)_R,AVL05oq_pct
2126866046,AVM12b_pct(AVM12)_R,AVM12b_pct
1627131491,LPLC2(PVL01)_R,LPLC2
5813055129,LC4,LC4
1813373584,LC12,LC12
1658855991,(LWF2)_R,
1813403953,LPLC2(PVL01)_R,LPLC2
1653390223,LC12,LC12
1441956741,LC12,LC12
1691405824,AVM12d_pct(AVM12)_R,AVM12d_pct
1626781562,(LWF2)_R,
5813041103,PVM02oc_pct(PVM02)_R,PVM02oc_pct
2282661752,,
1659515529,LC17,LC17
790434264,PDM14ob_pct(PDM14)_R,PDM14ob_pct
1715895680,PVL05ob_pct(PVL05)_R,PVL05ob_pct
5813055019,AVL05g_pct(AVL05)_R,AVL05g_pct
5812997380,AVM11c_pct(AVM11)_R,AVM11c_pct
5901214842,(LWF1)_R,
1750712639,LC22(PVL01)_R,LC22
1637870763,AVM14c_pct(AVM14)_R,AVM14c_pct
1714138427,LPC1,LPC1
1601007600,AVL05z_pct(AVL05)_R,AVL05z_pct
1667251683,LN(AVM02)_R,olfactory LN
5812999862,LPLC1(PVL01)_R,LPLC1
1657180509,LC18,LC18
1814780768,LPLC2(PVL01)_R,LPLC2
1695145055,AVL03ob_pct(AVL03)_R,AVL03ob_pct
2216646860,PDM14k_pct(PDM14)_R,PDM14k_pct
1947468557,AVL17n_pct(AVL17)_R,AVL17n_pct
5813042873,LPLC1(PVL01)_R,LPLC1
5813047992,LPLC1(PVL01)_R,LPLC1
2059295981,LPLC1(PVL01)_R,LPLC1
1593417998,LPLC1(PVL01)_R,LPLC1
1966864706,LPLC1(PVL01)_R,LPLC1
1785486134,AVL05e_pct(AVL05)_R,AVL05e_pct
1752090152,AVL05oq_pct(AVL05)_R,AVL05oq_pct
5813056582,(LWF2)_R,
1722670598,AVL10q_pct(AVL10)_R,AVL10q_pct
5813037984,,
1664097010,AVM12d_pct(AVM12)_R,AVM12d_pct
5812994660,AVL17h_pct(AVL17)_R,AVL17h_pct
5812994826,LPLC1(PVL01)_R,LPLC1
1776161570,(pLOP1)_R,
1814841869,PVL05ow_pct(PVL05)_R,PVL05ow_pct
1468289621,PVL11e_c_pct(PVL11)_R,PVL11e_c_pct
1684204798,PVM02h_pct(PVM02)_R,PVM02h_pct
1788237005,AVL09oj_pct(AVL09)_R,AVL09oj_pct
1603714772,AVL03j_c_pct(AVL03)_R,AVL03j_c_pct
1571345230,AVM17c_pct(AVM17)_R,AVM17c_pct
2091794210,AVL09oa_pct(AVL09)_R,AVL09oa_pct
1724495314,(PVM09)_L,
1666081657,PVL07q_pct(PVL07)_R,PVL07q_pct
2215187378,AVL01a_a_pct(AVL01)_R,AVL01a_a_pct
1788921987,PVM06b_b_pct(PVM06)_R,PVM06b_b_pct
2061411337,PDM14h_pct(PDM14)_R,PDM14h_pct
1342777248,PVL11h_pct(PVL11)_R,PVL11h_pct
1632720433,,
1652526705,AVL01a_a_pct(AVL01)_R,AVL01a_a_pct
1665123251,PVM06b_b_pct(PVM06)_R,PVM06b_b_pct
5812987930,PVM02op_pct(PVM02)_R,PVM02op_pct
1656308039,PVM02op_pct(PVM02)_R,PVM02op_pct
1779343124,(PVM09)_L,
1670273743,LN?(AL),
1654068522,LC12,LC12
1605455071,PVM03a_a_pct(PVM03)_R,PVM03a_a_pct
1685228734,AVM21g_pct(AVM21)_R,AVM21g_pct
1655962914,PVM02i_pct(PVM02)_R,PVM02i_pct
1746858454,LPLC1(PVL01)_R,LPLC1
1635397292,AVL10oo_pct(AVL10)_R,AVL10oo_pct
1654879954,AVL01lq_pct(AVL01)_R,AVL01lq_pct
1654940174,PVM02oe_pct(PVM02)_R,PVM02oe_pct
5812994347,(LWF6)_R,
1685586866,AVL01x_pct(AVL01)_R,AVL01x_pct
1655423982,(PVF4)_R,
5812991822,PVM01oe_pct(PVM01)_R,PVM01oe_pct
5813033712,PVM01i_pct(PVM01)_L,PVM01i_pct
5812995552,MC62(LWF5)_R,MC62
1846213131,PVL05n_pct(PVL05)_R,PVL05n_pct
1654516710,MC62(LWF5)_R,MC62
5812991204,AVL05ox_pct(AVL05)_R,AVL05ox_pct
1840419884,AVM08r_pct(AVM08)_R,AVM08r_pct
1600666677,AVL05m_pct(AVL05)_R,AVL05m_pct
2002022447,AVL05f_pct(AVL05)_R,AVL05f_pct
1752089949,AVL05oq_pct(AVL05)_R,AVL05oq_pct
1722670151,LC18,LC18
5813108230,PVM02oi_pct(PVM02)_R,PVM02oi_pct
1655280685,PVM04x_pct(PVM04)_R,PVM04x_pct
1933866045,PVM06n_b_pct(PVM06)_R,PVM06n_b_pct
1654405306,LC12,LC12
5813034023,,
5813057263,AVM21h_pct(AVM21)_R,AVM21h_pct
1843536369,PVL16c_pct(PVL16)_R,PVL16c_pct
5813027278,AVL24c_pct(AVL24)_R,AVL24c_pct
1685892497,MC62(LWF5)_R,MC62
1685983749,PVM02of_pct(PVM02)_R,PVM02of_pct
5813049168,,
1639886198,LN(AL),olfactory LN
1698883154,(PVM09)_L?,
1653204965,PVM06c_pct(PVM06)_R,PVM06c_pct
5813069046,LPLC1(PVL01)_R,LPLC1
5813044139,PVM02oi_pct(PVM02)_R,PVM02oi_pct
5812991287,PVM02oa_pct(PVM02)_R,PVM02oa_pct
1839443948,PVM02oa_pct(PVM02)_R,PVM02oa_pct
1686212203,MC62(LWF5)_R,MC62
1406510101,(PLBDL10)_R,
1700644008,LN(AVM05)_R,olfactory LN
1754446468,AVL10oe_pct(AVL10)_R,AVL10oe_pct
1653752968,(PVF4)_R,
1749275570,LPLC1(PVL01)_R,LPLC1
1688211725,LC18,LC18
1671292719,LN(AVM02)_R,olfactory LN
5813071031,LN(AL),olfactory LN
1640922754,LN(AL),olfactory LN
5813055277,LN(AL),olfactory LN
5813032595,LN(AVM02)_R,olfactory LN
1762354941,LN(AVM02)_R,olfactory LN
1702305987,LN(AVM02)_R,olfactory LN
5813069085,LN(AVM02)_R,olfactory LN
5813078440,LN(AVM02)_R,olfactory LN
5813054622,LN(AVM02)_R,olfactory LN
1702310266,,
1671957122,LN?(AL),
1630342162,AVL05t_pct(AVL05)_R,AVL05t_pct
1630678904,AVL05ox_pct(AVL05)_R,AVL05ox_pct
1660690370,AVL05oli_pct(AVL05)_R,AVL05oli_pct
5813078220,AVL16ola_pct(AVL16)_R,AVL16ola_pct
1654413566,LC17,LC17
5812995553,(aIP6)(lVLPT8)_R,
1965825035,,
5813038911,(LWF1)_R,
1721020290,LPLC1(PVL01)_R,LPLC1
1781674298,LPLC1(PVL01)_R,LPLC1
5812983356,(LWF7)_R,
1815385988,(LWF3)_R,
1658643766,LPLC1(PVL01)_R,LPLC1
5813034529,AVL14b_pct(AVL14)_R,AVL14b_pct
1782714902,LPLC1,LPLC1
5813034455,LN(AVM05)_R,olfactory LN
5813069288,Axon(GC),
5813083687,ADM06q_pct(ADM06)_R,ADM06q_pct
1671270875,LN?(AL),
1663354321,AVL05g_pct(AVL05)_R,AVL05g_pct
1436667745,PVM02ob_pct(PVM02)_R,PVM02ob_pct
1654530151,AVL09u_pct(AVL09)_R,AVL09u_pct
1807234995,LPC1,LPC1
1663095260,AVM11b_pct(AVM11)_R,AVM11b_pct
1652837969,AVM08oi_pct(AVM08)_R,AVM08oi_pct
1783915068,(PVM01)_L,
1663768979,ADM03y_a_pct(ADM03)_R,ADM03y_a_pct
832974054,ADM03z_pct(ADM03)_R,ADM03z_pct
5812994890,PVM02w_pct(PVM02)_R,PVM02wpct
1691972267,AVL05ov_pct(AVL05)_R,AVL05ov_pct
1720070867,ADM03lb_pct(ADM03)_R,ADM03lb_pct
2040301572,LN(AVM02)_R,olfactory LN
2033393885,AVL05f_pct(AVL05)_R,AVL05f_pct
5812994182,AVL05f_pct(AVL05)_R,AVL05f_pct
5901226003,AVL09oj_pct(AVL09)_R,AVL09oj_pct
1407874177,LPLC1(PVL01)_R,LPLC1
1659235557,LC14(PVL12)_R,LC14
5813022599,PVL11e_a_pct(PVL11)_R,PVL11e_a_pct
1844793126,PVM04j_pct(PVM04)_R,PVM04j_pct
5812993840,AVL17m_pct(aIP5c)(AVL17)_R,AVL17m_pct
5812989040,AVL01og_pct(AVL01)_R,AVL01og_pct
1311125016,PVM03z_pct(PVM03)_R,PVM03z_pct
5813078086,ADM03y_a_pct(ADM03)_R,ADM03y_a_pct
1719569268,LC22(PVL01)_R,LC22
1292713484,ADM03f_pct(ADM03)_R,ADM03f_pct
5813033246,ADM03lb_pct(ADM03)_R,ADM03lb_pct
5813098364,AVL01ob_pct(AVL01)_R,AVL01ob_pct
1670054341,,
5813075196,LN(AL),olfactory LN
1670627928,LN(AVM02)_R,olfactory LN
